"Route";"Woche";"Tag";"Von";"Bis";"Dauer";"Art";"Kategorie";"Objekt";"Ort";"Leistungen"
"H05";"2";"Di";"13:00";"14:59";"119";"Einsatz (Forts.)";"SR+TH+UR";"WSG-030";"Adliswil";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"2";"Mi";"07:00";"10:03";"183";"Einsatz";"SR+TH+UR";"WSG-058";"Küsnacht (ZH)";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"2";"Mi";"10:03";"10:04";"1";"Fahrt";"";"";"Küsnacht (ZH)";""
"H05";"2";"Mi";"10:04";"12:00";"116";"Einsatz";"SR+TH+UR";"WSG-057";"Küsnacht (ZH)";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"2";"Mi";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H05";"2";"Mi";"13:00";"14:30";"90";"Einsatz (Forts.)";"SR+TH+UR";"WSG-057";"Küsnacht (ZH)";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"2";"Do";"07:00";"12:00";"300";"Einsatz";"GU+TH+UR";"WSG-056";"Küsnacht (ZH)";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"2";"Do";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H05";"2";"Do";"13:00";"15:39";"159";"Einsatz (Forts.)";"GU+TH+UR";"WSG-056";"Küsnacht (ZH)";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"2";"Fr";"07:00";"12:00";"300";"Einsatz";"GU+TH+UR";"WSG-051";"Kilchberg (ZH)";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"2";"Fr";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H05";"2";"Fr";"13:00";"15:30";"150";"Einsatz (Forts.)";"GU+TH+UR";"WSG-051";"Kilchberg (ZH)";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"3";"Mo";"07:00";"07:50";"50";"Prep Homebase";"";"WSG-HB";"Kloten";"Material laden / Woche ruesten"
"H05";"3";"Mo";"07:50";"08:30";"40";"Fahrt";"";"";"Adliswil";""
"H05";"3";"Mo";"08:30";"10:56";"146";"Einsatz";"GU+TH+UR";"WSG-030";"Adliswil";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"3";"Mo";"10:56";"10:58";"2";"Fahrt";"";"";"Adliswil";""
"H05";"3";"Mo";"10:58";"12:00";"62";"Einsatz";"GU+TH+UR";"WSG-031";"Adliswil";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"3";"Mo";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H05";"3";"Mo";"13:00";"14:40";"100";"Einsatz (Forts.)";"GU+TH+UR";"WSG-031";"Adliswil";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"3";"Di";"07:00";"12:00";"300";"Einsatz";"GU+TH+UR";"WSG-059";"Küsnacht (ZH)";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung"
"H05";"3";"Di";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H05";"3";"Di";"13:00";"13:34";"34";"Einsatz (Forts.)";"GU+TH+UR";"WSG-059";"Küsnacht (ZH)";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung"
"H05";"3";"Di";"13:34";"13:42";"8";"Fahrt";"";"";"Thalwil";""
"H05";"3";"Di";"13:42";"14:50";"68";"Einsatz";"GU+TH+UR";"WSG-072";"Thalwil";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung"
"H05";"3";"Mi";"07:00";"08:05";"65";"Einsatz";"GU+TH+UR";"WSG-117";"Zürich";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung"
"H05";"3";"Mi";"08:05";"08:19";"14";"Fahrt";"";"";"Küsnacht (ZH)";""
"H05";"3";"Mi";"08:19";"10:53";"154";"Einsatz";"GU+TH+UR";"WSG-058";"Küsnacht (ZH)";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"3";"Mi";"10:53";"10:54";"1";"Fahrt";"";"";"Küsnacht (ZH)";""
"H05";"3";"Mi";"10:54";"12:00";"66";"Einsatz";"GU+TH+UR";"WSG-057";"Küsnacht (ZH)";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"3";"Mi";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H05";"3";"Mi";"13:00";"14:45";"105";"Einsatz (Forts.)";"GU+TH+UR";"WSG-057";"Küsnacht (ZH)";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"3";"Do";"07:00";"12:00";"300";"Einsatz";"TH+UR";"WSG-056";"Küsnacht (ZH)";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"3";"Do";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H05";"3";"Do";"13:00";"14:08";"68";"Einsatz (Forts.)";"TH+UR";"WSG-056";"Küsnacht (ZH)";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"3";"Fr";"07:00";"12:00";"300";"Einsatz";"TH+UR";"WSG-051";"Kilchberg (ZH)";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"3";"Fr";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H05";"3";"Fr";"13:00";"13:47";"47";"Einsatz (Forts.)";"TH+UR";"WSG-051";"Kilchberg (ZH)";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"4";"Mo";"07:00";"07:50";"50";"Prep Homebase";"";"WSG-HB";"Kloten";"Material laden / Woche ruesten"
"H05";"4";"Mo";"07:50";"08:32";"42";"Fahrt";"";"";"Adliswil";""
"H05";"4";"Mo";"08:32";"10:49";"137";"Einsatz";"TH+UR";"WSG-031";"Adliswil";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"4";"Di";"07:00";"09:21";"141";"Einsatz";"UR";"WSG-059";"Küsnacht (ZH)";"Entsorgung/Kehrichtdienst, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"4";"Di";"09:21";"11:35";"134";"Einsatz";"TH+UR";"WSG-058";"Küsnacht (ZH)";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"4";"Mi";"07:00";"09:25";"145";"Einsatz";"TH+UR";"WSG-057";"Küsnacht (ZH)";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"4";"Mi";"09:25";"09:37";"12";"Fahrt";"";"";"Adliswil";""
"H05";"4";"Mi";"09:37";"11:38";"121";"Einsatz";"TH+UR";"WSG-030";"Adliswil";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"4";"Do";"07:00";"12:00";"300";"Einsatz";"GU+TH+UR";"WSG-056";"Küsnacht (ZH)";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"4";"Do";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H05";"4";"Do";"13:00";"15:39";"159";"Einsatz (Forts.)";"GU+TH+UR";"WSG-056";"Küsnacht (ZH)";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"4";"Fr";"07:00";"12:00";"300";"Einsatz";"GU+TH+UR";"WSG-051";"Kilchberg (ZH)";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H05";"4";"Fr";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H05";"4";"Fr";"13:00";"15:30";"150";"Einsatz (Forts.)";"GU+TH+UR";"WSG-051";"Kilchberg (ZH)";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"1";"Mo";"07:00";"07:50";"50";"Prep Homebase";"";"WSG-HB";"Kloten";"Material laden / Woche ruesten"
"H06";"1";"Mo";"07:50";"08:13";"23";"Fahrt";"";"";"Zürich";""
"H06";"1";"Mo";"08:13";"09:18";"65";"Einsatz";"GU+UR";"WSG-113";"Zürich";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"1";"Mo";"09:18";"09:19";"1";"Fahrt";"";"";"Zürich";""
"H06";"1";"Mo";"09:19";"10:16";"57";"Einsatz";"TH+UR";"WSG-116";"Zürich";"Technischer Hauswart (Kontrollgang/Kleinreparaturen), Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"1";"Mo";"10:16";"10:17";"1";"Fahrt";"";"";"Zürich";""
"H06";"1";"Mo";"10:17";"11:46";"89";"Einsatz";"GU+TH+UR";"WSG-115";"Zürich";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"1";"Mo";"11:46";"12:00";"14";"Fahrt";"";"";"Dietikon";""
"H06";"1";"Mo";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H06";"1";"Mo";"13:00";"13:12";"12";"Fahrt";"";"";"Dietikon";""
"H06";"1";"Mo";"13:12";"16:48";"216";"Einsatz";"GU+SR+UR";"WSG-042";"Dietikon";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"1";"Di";"07:00";"08:27";"87";"Einsatz";"GU+TH+UR";"WSG-090";"Waldegg";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"1";"Di";"08:27";"08:43";"16";"Fahrt";"";"";"Dietikon";""
"H06";"1";"Di";"08:43";"10:59";"136";"Einsatz";"GU+UR";"WSG-039";"Dietikon";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"1";"Di";"10:59";"11:00";"1";"Fahrt";"";"";"Dietikon";""
"H06";"1";"Di";"11:00";"12:00";"60";"Einsatz";"TH+UR";"WSG-041";"Dietikon";"Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"1";"Di";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H06";"1";"Di";"13:00";"15:37";"157";"Einsatz (Forts.)";"TH+UR";"WSG-041";"Dietikon";"Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"1";"Mi";"07:00";"07:56";"56";"Einsatz";"GU+UR";"WSG-118";"Zürich";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"1";"Mi";"07:56";"08:15";"19";"Fahrt";"";"";"Urdorf";""
"H06";"1";"Mi";"08:15";"09:51";"96";"Einsatz";"GU+TH+UR";"WSG-076";"Urdorf";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"1";"Mi";"09:51";"09:58";"7";"Fahrt";"";"";"Dietikon";""
"H06";"1";"Mi";"09:58";"12:00";"122";"Einsatz";"UR";"WSG-042";"Dietikon";"Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"1";"Mi";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H06";"1";"Mi";"13:00";"13:34";"34";"Einsatz (Forts.)";"UR";"WSG-042";"Dietikon";"Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"1";"Mi";"13:34";"13:36";"2";"Fahrt";"";"";"Dietikon";""
"H06";"1";"Mi";"13:36";"16:21";"165";"Einsatz";"GU+TH+UR";"WSG-038";"Dietikon";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"1";"Do";"07:00";"08:16";"76";"Einsatz";"TH+UR";"WSG-114";"Zürich";"Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"1";"Do";"08:16";"08:41";"25";"Fahrt";"";"";"Dietikon";""
"H06";"1";"Do";"08:41";"11:37";"176";"Einsatz";"TH+UR";"WSG-042";"Dietikon";"Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"1";"Fr";"07:00";"09:16";"136";"Einsatz";"TH+UR";"WSG-039";"Dietikon";"Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"1";"Fr";"09:16";"09:18";"2";"Fahrt";"";"";"Dietikon";""
"H06";"1";"Fr";"09:18";"12:00";"162";"Einsatz";"SR+TH+UR";"WSG-038";"Dietikon";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"1";"Fr";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H06";"1";"Fr";"13:00";"13:33";"33";"Einsatz (Forts.)";"SR+TH+UR";"WSG-038";"Dietikon";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"2";"Mo";"07:00";"07:50";"50";"Prep Homebase";"";"WSG-HB";"Kloten";"Material laden / Woche ruesten"
"H06";"2";"Mo";"07:50";"08:14";"24";"Fahrt";"";"";"Zürich";""
"H06";"2";"Mo";"08:14";"09:31";"77";"Einsatz";"GU+TH+UR";"WSG-116";"Zürich";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"2";"Mo";"09:31";"09:57";"26";"Fahrt";"";"";"Dietikon";""
"H06";"2";"Mo";"09:57";"12:00";"123";"Einsatz";"UR";"WSG-042";"Dietikon";"Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"2";"Mo";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H06";"2";"Mo";"13:00";"13:33";"33";"Einsatz (Forts.)";"UR";"WSG-042";"Dietikon";"Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"2";"Di";"07:00";"08:17";"77";"Einsatz";"GU+TH+UR";"WSG-091";"Waldegg";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"2";"Di";"08:17";"08:34";"17";"Fahrt";"";"";"Dietikon";""
"H06";"2";"Di";"08:34";"12:00";"206";"Einsatz";"GU+TH+UR";"WSG-041";"Dietikon";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"2";"Di";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H06";"2";"Di";"13:00";"13:31";"31";"Einsatz (Forts.)";"GU+TH+UR";"WSG-041";"Dietikon";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"2";"Mi";"07:00";"08:55";"115";"Einsatz";"SR+UR";"WSG-040";"Dietikon";"Entsorgung/Kehrichtdienst, Tiefgaragenreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"2";"Mi";"08:55";"08:57";"2";"Fahrt";"";"";"Dietikon";""
"H06";"2";"Mi";"08:57";"10:53";"116";"Einsatz";"UR";"WSG-039";"Dietikon";"Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"2";"Mi";"10:53";"10:54";"1";"Fahrt";"";"";"Dietikon";""
"H06";"2";"Mi";"10:54";"12:00";"66";"Einsatz";"UR";"WSG-042";"Dietikon";"Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"2";"Mi";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H06";"2";"Mi";"13:00";"14:30";"90";"Einsatz (Forts.)";"UR";"WSG-042";"Dietikon";"Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"2";"Do";"07:00";"08:01";"61";"Einsatz";"GU+TH";"WSG-119";"Zürich";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen)"
"H06";"2";"Do";"08:01";"08:14";"13";"Fahrt";"";"";"Waldegg";""
"H06";"2";"Do";"08:14";"09:11";"57";"Einsatz";"TH+UR";"WSG-091";"Waldegg";"Technischer Hauswart (Kontrollgang/Kleinreparaturen), Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"2";"Do";"09:11";"09:27";"16";"Fahrt";"";"";"Dietikon";""
"H06";"2";"Do";"09:27";"12:00";"153";"Einsatz";"TH+UR";"WSG-042";"Dietikon";"Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"2";"Do";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H06";"2";"Do";"13:00";"13:23";"23";"Einsatz (Forts.)";"TH+UR";"WSG-042";"Dietikon";"Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"2";"Do";"13:23";"13:25";"2";"Fahrt";"";"";"Dietikon";""
"H06";"2";"Do";"13:25";"15:25";"120";"Einsatz";"GU+TH+UR";"WSG-040";"Dietikon";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung"
"H06";"2";"Fr";"07:00";"08:37";"97";"Einsatz";"GU+TH+UR";"WSG-114";"Zürich";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"2";"Fr";"08:37";"08:51";"14";"Fahrt";"";"";"Waldegg";""
"H06";"2";"Fr";"08:51";"09:38";"47";"Einsatz";"GU+TH";"WSG-089";"Waldegg";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen)"
"H06";"2";"Fr";"09:38";"11:05";"87";"Einsatz";"GU+TH+UR";"WSG-090";"Waldegg";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"2";"Fr";"11:05";"11:22";"17";"Fahrt";"";"";"Dietikon";""
"H06";"2";"Fr";"11:22";"12:00";"38";"Einsatz";"TH+UR";"WSG-041";"Dietikon";"Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"2";"Fr";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H06";"2";"Fr";"13:00";"15:59";"179";"Einsatz (Forts.)";"TH+UR";"WSG-041";"Dietikon";"Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"3";"Mo";"07:00";"07:50";"50";"Prep Homebase";"";"WSG-HB";"Kloten";"Material laden / Woche ruesten"
"H06";"3";"Mo";"07:50";"08:13";"23";"Fahrt";"";"";"Zürich";""
"H06";"3";"Mo";"08:13";"09:09";"56";"Einsatz";"GU+TH";"WSG-113";"Zürich";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen)"
"H06";"3";"Mo";"09:09";"09:10";"1";"Fahrt";"";"";"Zürich";""
"H06";"3";"Mo";"09:10";"10:39";"89";"Einsatz";"GU+TH+UR";"WSG-115";"Zürich";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"3";"Mo";"10:39";"10:41";"2";"Fahrt";"";"";"Zürich";""
"H06";"3";"Mo";"10:41";"11:28";"47";"Einsatz";"GU+TH";"WSG-118";"Zürich";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen)"
"H06";"3";"Mo";"11:28";"11:53";"25";"Fahrt";"";"";"Dietikon";""
"H06";"3";"Mo";"11:53";"12:00";"7";"Einsatz";"GU+UR";"WSG-042";"Dietikon";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"3";"Mo";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H06";"3";"Mo";"13:00";"15:49";"169";"Einsatz (Forts.)";"GU+UR";"WSG-042";"Dietikon";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"3";"Di";"07:00";"07:57";"57";"Einsatz";"TH+UR";"WSG-116";"Zürich";"Technischer Hauswart (Kontrollgang/Kleinreparaturen), Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H06";"3";"Di";"07:57";"07:59";"2";"Fahrt";"";"";"Zürich";""
